BankWallet,Sum of Countries Worth,Avg Tile Price, % of Tiles Sold,Number of Active Players,% of Player's money spend,All Active Players Wallets, All Active Players Product-Portfolios,Quitting Players Wallets
14437262.895645683050142195138,14807569.972072557170781888720,3.5827842790328297740488567976,9.482432097548877,39776,99.34153159274877,8134.173480261663530011235953,26049061.266089327791480838341,35592.782479374092125090914358
14437262.895645683050142195138,14807516.101212221475088020212,3.5827842790328297740488567976,9.482432097548877,39776,99.34149891475091,8126.227077408309744302704093,26035967.769800753649526900648,35610.867718594330800313932537
14437269.779919971296380367015,14807499.857115255504929803832,3.5827842790328297740488567976,9.482433402381602,39776,99.34173322476718,8116.451968736130936051256137,26031499.914280635796097063198,35623.557812487140885155599101
14437297.359410833474545763143,14807424.569249262015352002337,3.5827842790328297740488567976,9.4824386217125,39776,99.34201197937071,8119.452854714739665600559333,26012977.559160970998634400666,35637.350978765494448242087368
14437297.359410833474545763143,14807407.665136773330174442648,3.5827842790328297740488567976,9.4824386217125,39776,99.3420478602509,8116.015681350184679528534364,26009125.419761303037345823211,35643.988385100622268922636273
14437304.246389584319426256260,14807402.287686609268949371458,3.5827842790328297740488567976,9.482439926545224,39776,99.34216842426987,8110.557870860116060615350350,26007084.532717898077805148097,35650.817052890958953513094859
14437311.132168906133270095750,14807398.528024462414273315767,3.5827842790328297740488567976,9.48244123137795,39776,99.3423724614155,8099.915527099507938003226358,26005041.133089732804934134872,35658.638259609524118340992248
14437318.011735165484334195588,14807351.907870796611012287366,3.5827842790328297740488567976,9.482442536210675,39776,99.3426421361291,8090.166171502189313398325845,26001062.958120568614137925300,35678.453614275462618683747377
14437331.789807161236931901243,14807327.365334079773730110842,3.5827842790328297740488567976,9.482445145876124,39776,99.34280850716976,8088.372222557123759151057727,25999127.514424294558196063728,35683.822122182806635625594817
14437345.547605414152172645166,14807235.934822100120472810310,3.5827842790328297740488567976,9.482447755541573,39776,99.34306402215645,8081.671197281341541084337694,25995308.954845837955711573997,35695.236592255660834953785631
14437352.433275025214760553557,14807242.820491711183060718702,3.5827842790328297740488567976,9.482449060374297,39776,99.34299235925211,8072.592214855563820648892871,25985819.324188187279024528803,35697.831182221882556172568401
14437359.313279805141502620966,14807241.461442881818543685593,3.5827842790328297740488567976,9.482450365207022,39776,99.34321026633823,8067.422988942737012734196730,25980425.654481724277013671095,35710.991476631755707313112399
14437359.313279805141502620966,14807223.491611642118983071620,3.5827842790328297740488567976,9.482450365207022,39776,99.34329549168199,8064.784255904770469110027792,25974513.204927671229161633394,35718.562838466695960027318087
14437359.313279805141502620966,14807205.350099388475466293269,3.5827842790328297740488567976,9.482450365207022,39776,99.3431487527938,8060.072532140593543322681207,25960620.895633596020485966584,35727.047177551712382223796578
14437393.730034722172144782037,14807206.496930808497515109381,3.5827842790328297740488567976,9.482456889370646,39777,99.34257520561741,8086.552509047565270043322886,25959782.496759584222474653951,35736.848349707320957641752397
14437393.730034722172144782037,14807209.319256858507243088331,3.5827842790328297740488567976,9.482456889370646,39777,99.34266457333685,8087.887183682996760451494240,25951595.219531338273779768931,35740.037063577706460140998331
14437393.730034722172144782037,14807177.620988178180004049503,3.5827842790328297740488567976,9.482456889370646,39777,99.3428025134546,8086.532760560857173326072253,25947505.876466720672633185697,35749.776917690469000038503903
14437414.377625615227834322594,14807163.653439420876207586882,3.5827842790328297740488567976,9.482460803868818,39777,99.34313805342022,8073.732075505982284998991117,25942228.117127381308889192937,35763.556632570733858543716289
14437435.023003407913164395048,14807168.040832886149849284748,3.5827842790328297740488567976,9.482464718366993,39777,99.34338636608673,8057.317028613070643522819999,25936590.572854146104265481814,35771.449610197060571694737821
14437441.902569667264228494886,14807156.236487118322408327889,3.5827842790328297740488567976,9.482466023199716,39777,99.34347091557503,8048.336260858199877367002510,25923734.721879531638202707353,35779.846099346225381867875331
14437448.772814234253650416427,14807055.485575361721475654929,3.5827842790328297740488567976,9.482467328032442,39777,99.34376086170226,8022.134298305285215486219333,25908851.779510271902137900109,35810.266499463377719374867514
14437455.667686949798191765459,14807054.509860754991521812353,3.5827842790328297740488567976,9.482468632865166,39777,99.3439354627439,8016.409691512190131917705724,25906314.254640761766957147577,35814.326467444166684996137990
14437483.191280997417668911695,14807045.216401050581096938836,3.5827842790328297740488567976,9.482473852196065,39777,99.34428712896066,7975.137176799238009141578694,25889011.298282071486044775894,35840.166912752830511217420980
14437490.071285777344410979104,14807026.825795377316856247545,3.5827842790328297740488567976,9.482475157028789,39777,99.34438626934033,7971.873810103706077322520215,25882503.132000077646748374632,35848.213813033504979275299760
14437503.845721029692711242758,14807016.325960446678234312891,3.5827842790328297740488567976,9.482477766694238,39777,99.34465062786958,7971.391846881873575073589979,25880397.431865036488285451885,35860.967168385555171627941700
14437510.727637531759070807515,14806967.419000342960522257359,3.5827842790328297740488567976,9.482479071526964,39776,99.34480762430215,7964.445178492173369922492993,25878953.409040595567173800044,35873.656123743719957151118899
14437510.727637531759070807515,14806915.114358674484149950799,3.5827842790328297740488567976,9.482479071526964,39776,99.34473932549659,7961.873529260960307822533892,25861369.676627680244167692690,35880.845872846201194228661245
14437517.609699100178643490385,14806891.394350789860321328479,3.5827842790328297740488567976,9.482480376359687,39776,99.34494445290265,7964.308801533511364053858683,25859691.561899124971076969930,35889.845513411426744666509325
14437552.035585642112651352610,14806891.789386723952008087109,3.5827842790328297740488567976,9.48248690052331,39776,99.34566704862021,7953.410788460105374881521009,25854787.026893432754915980186,35917.684915394089541920752641
14437552.035585642112651352610,14806866.657690977210632755273,3.5827842790328297740488567976,9.48248690052331,39776,99.34581175424502,7957.379774139348214253091889,25847317.437782367547450656222,35936.112073995448218459880292
14437552.035585642112651352610,14806839.924684595006520429313,3.5827842790328297740488567976,9.48248690052331,39776,99.3457689291203,7948.684891892255367456202115,25831674.158383319766514779510,35951.647154847537145120372980
14437552.035585642112651352610,14806816.642459332528165653351,3.5827842790328297740488567976,9.48248690052331,39776,99.3458062034436,7947.394622890868614307021135,25815890.100690988043223136782,35967.391693599218193127048078
14437558.921364963926495192100,14806821.170373658549637856011,3.5827842790328297740488567976,9.482488205356036,39776,99.34593775576515,7943.143853895232926743492509,25814353.450165843038636320326,35969.751557884161519456866188
14437558.921364963926495192100,14806775.924275248522849419725,3.5827842790328297740488567976,9.482488205356036,39776,99.346031374702,7943.143853895232926743492509,25813941.361589665320105078624,35978.251771857134901567696667
14437558.921364963926495192100,14806774.173449549301443636491,3.5827842790328297740488567976,9.482488205356036,39776,99.34583015234371,7945.155563681124582306901292,25801930.363238700090158953733,35980.971755138772826938948824
14437558.921364963926495192100,14806774.173449549301443636491,3.5827842790328297740488567976,9.482488205356036,39776,99.34581296192609,7942.973365687347519297754193,25793825.294371261676356216196,35983.153953132549889948095924
14437558.921364963926495192100,14806760.604553716195927603365,3.5827842790328297740488567976,9.482488205356036,39776,99.3459866069851,7936.918113331254653653179239,25792277.713655304156243906086,35995.804942117024774951283968
14437558.921364963926495192100,14806751.241031450740505039061,3.5827842790328297740488567976,9.482488205356036,39776,99.3460842126894,7930.033984242753797978989274,25783059.902488668888112239346,36006.347751082961434573940783
14437558.921364963926495192100,14806712.726788792778500477563,3.5827842790328297740488567976,9.482488205356036,39776,99.34630103613662,7924.326939389678285936730334,25780607.152029615721798210175,36018.628386512659309711127603
14437558.921364963926495192100,14806706.092258992902875055303,3.582909187199395773568006574,9.482488205356036,39776,99.34635431823922,7927.098199491867403024681472,25772713.152399126353671848248,36022.930271899823144124220244
14437558.921364963926495192100,14806652.817488327948313582131,3.582909187199395773568006574,9.482488205356036,39776,99.34658907052216,7920.2432000817280271645769785,25764239.826440325918629464139,36042.274233963939179790808782
14437565.800931223277559291938,14806635.735506640380040371072,3.582909187199395773568006574,9.48248951018876,39776,99.34646039475352,7912.4785870371832230881270617,25740482.505766716032969994558,36053.353543622437780733259759
14437572.683367308951197676971,14806636.167094115170605917097,3.582909187199395773568006574,9.482490815021485,39776,99.34649103925024,7914.4818481645834629996386331,25736829.726399032282787354569,36055.387828466583116584674167
14437579.564939464727323535574,14806630.558670547390512382407,3.582909187199395773568006574,9.482492119854209,39776,99.34661839873647,7902.3804124015234120157787799,25721100.073795920538804815297,36071.223217102421770820165965
14437579.564939464727323535574,14806588.427905799529112769156,3.582909187199395773568006574,9.482492119854209,39776,99.34673823104914,7901.7786338524589924928697731,25715919.287069128657663743218,36083.242713727973680680981330
14437579.564939464727323535574,14806566.112694085193565487260,3.582909187199395773568006574,9.482492119854209,39776,99.34669333260743,7894.5186242501530902042321202,25703933.958675507250601758123,36098.274716349949162039386271
14437579.564939464727323535574,14806491.256384471621205502000,3.582909187199395773568006574,9.482492119854209,39776,99.34654594716335,7881.7145115384033634328615794,25675839.372376626257774303555,36118.223157130312424730265608
14437607.090049156018066443153,14806490.772144516218765084252,3.5829139181742430123359638404,9.482497339185109,39776,99.34691228766916,7859.1128403206488903712981676,25663461.239120329209820610576,36146.158540206840015098386296
14437620.854921327365343213219,14806496.611710236426726388284,3.5829348797148802212144980492,9.482499948850558,39776,99.34709288573154,7855.0498496795141570681045538,25656535.289678263412498758344,36150.221530847974748401579910
14437620.854921327365343213219,14806481.274214130066834775190,3.5829348797148802212144980492,9.482499948850558,39776,99.34723966504039,7848.8387350471077613507362054,25652342.668145914882199519856,36158.525181143419066324593765
14437634.616059742492533171660,14806399.820446361821712320315,3.5829348797148802212144980492,9.482502558516007,39776,99.34782702290026,7833.4909826753607717671670107,25645794.845751562861851125900,36199.464095791560664218706081
14437662.152963967285128789969,14806413.142325439133733273079,3.5829348797148802212144980492,9.482507777846905,39777,99.34703403592229,7827.8314569853822090292911318,25640736.075459144353116754127,36201.409765915700164189192713
14437669.041186990473399142940,14806418.451904443238255924774,3.5829348797148802212144980492,9.482509082679629,39776,99.34707632630418,7835.2529589079156199948914598,25622543.433662180733580460592,36202.533272775651520989713441
14437675.911431557462821064481,14806420.510713880088611438150,3.5829348797148802212144980492,9.482510387512354,39776,99.34704223725485,7822.9108388846707189662244368,25615820.318784322499444352027,36209.521046302745580287000050
14437675.911431557462821064481,14806416.321880579810579839948,3.5829348797148802212144980492,9.482510387512354,39776,99.34706802401715,7822.9108388846707189662244368,25613859.633317535223481810737,36211.436240038830250081243458
14437675.911431557462821064481,14806403.996143474045731435878,3.5829348797148802212144980492,9.482510387512354,39776,99.34731123163337,7808.1979229629143175589966664,25610289.555654399499402811610,36235.866208261299826773572472
14437675.911431557462821064481,14806391.349908738442504894886,3.5829348797148802212144980492,9.482510387512354,39776,99.34754936848938,7814.2235496543084186015677866,25606193.745133784844601536096,36242.376415517771328077565893
14437675.911431557462821064481,14806379.757336349575866092948,3.5829348797148802212144980492,9.482510387512354,39776,99.34740987369835,7815.3698373316331396702770916,25594374.022788532319350627848,36248.080012388240490844975903
14437675.911431557462821064481,14806348.480264544144458874706,3.5829348797148802212144980492,9.482510387512354,39776,99.34746091870707,7815.3698373316331396702770916,25592233.864649364685760369506,36250.405883515305863228503095
14437689.675841354202051981190,14806337.964339314427739035751,3.5829348797148802212144980492,9.482512997177803,39776,99.34782243812927,7803.8482176530732986943630476,25591130.236247239224803500667,36268.295426616165173968419136
14437689.675841354202051981190,14806320.768323525870742968686,3.5829348797148802212144980492,9.482512997177803,39776,99.34808103198148,7804.7544969709170229093020411,25580630.857090720975269110932,36281.320843659598881647257545
14437696.561620676015895820680,14806308.045053671800667019338,3.5829348797148802212144980492,9.482514302010529,39776,99.34825037956291,7798.2209720861366910380095385,25578770.479911829092144990325,36288.142552728450701864376101
14437696.561620676015895820680,14806204.969846371076658203604,3.5829348797148802212144980492,9.482514302010529,39776,99.3485129188434,7792.2987572949377227156250647,25573735.781612466300396139690,36304.493089673215973991849827
14437765.437722155164652019747,14806223.356546056883360107802,3.5829348797148802212144980492,9.482527350337774,39776,99.34954870259506,7798.8723947621320501269875837,25568264.226351648476075692576,36321.120591534304730748907297
14437765.437722155164652019747,14806220.274079847925628342044,3.5829348797148802212144980492,9.482527350337774,39776,99.34942608106859,7803.1767890765295256976107919,25554190.773899821338262912116,36327.187785816706305753874218
14437765.437722155164652019747,14806222.586205815602088716416,3.5829348797148802212144980492,9.482527350337774,39775,99.34915662625528,7797.7576261434167742797760089,25534535.203035084149797636212,36332.606948749819057171709001
14437772.319294310940777878350,14806201.426817005969838957194,3.5829348797148802212144980492,9.4825286551705,39775,99.34936627949136,7796.5791741200067888310235989,25529492.795537242005784027499,36338.435151942081652274669607
14437820.505696625846835450991,14806232.363385766074239446872,3.5829348797148802212144980492,9.48253778899957,39776,99.34896739282591,7799.0915689849873717902889229,25528993.897812960510505567228,36349.086734704763018875993751
14437834.264977190712556225360,14806214.472290689563703506518,3.5829348797148802212144980492,9.482540398665021,39776,99.34910162429898,7791.0601545312567302512638247,25499969.776193744180874035224,36369.235906502479441199782048
14437834.264977190712556225360,14806199.253206071056794475548,3.5829348797148802212144980492,9.482540398665021,39776,99.34898118890449,7789.2739526679317762203210323,25485475.460879618001994493096,36376.296280757295524813582310
14437848.016793913478104005504,14806196.914678512257440539968,3.5829348797148802212144980492,9.48254300833047,39776,99.34921833058446,7775.0927515674149664212898353,25481722.491548065592741356903,36386.019854114017422337835389
14437848.016793913478104005504,14806168.259674111640001831610,3.5829348797148802212144980492,9.48254300833047,39776,99.34936771845886,7783.7658790980050127994375044,25480442.137340901093167175868,36399.047019891811810128545007
14437848.016793913478104005504,14806123.037607573678230718434,3.5829348797148802212144980492,9.48254300833047,39776,99.34951439820068,7785.6652936099694025172044452,25476257.806522449648728686157,36413.234363947577255990908699
14437848.016793913478104005504,14806048.426906029100947960568,3.5829348797148802212144980492,9.48254300833047,39776,99.34973860878468,7785.6652936099694025172044452,25470063.888458088375081765929,36427.213747606486842742200069
14437848.016793913478104005504,14806032.543014064119219394496,3.5829348797148802212144980492,9.48254300833047,39776,99.34982572805136,7772.8793560730853370353532431,25452868.025128392175344216160,36445.923628972728446622716057
14437848.016793913478104005504,14806028.072076768443245344366,3.5829348797148802212144980492,9.48254300833047,39776,99.34986630135705,7767.7577654341432001463754471,25449243.844200938925959971460,36451.045219611670583511693853
14437854.901068201724342177381,14805999.383775516719412108328,3.5829348797148802212144980492,9.482544313163194,39776,99.34994876990896,7765.1983077514665733925946625,25445379.364962769092024451893,36458.659746140663305095488314
14437903.058032017181790876248,14805998.680404826836585082170,3.5829348797148802212144980492,9.482553446992267,39776,99.35059558656329,7760.6559545160774601679613379,25438218.677256204736450488925,36471.055787641047035226663689
14437903.058032017181790876248,14805933.410824038129039419084,3.5829348797148802212144980492,9.482553446992267,39776,99.35081782983048,7763.1573652103868646839163397,25437208.052545143285607971703,36484.441023324946030563821579
14437903.058032017181790876248,14805869.290197232976086599136,3.5829348797148802212144980492,9.482553446992267,39776,99.35112447781547,7752.2319531398586860281075035,25434002.608809482344917882987,36507.877012210950608693772086
14437903.058032017181790876248,14805865.030621185723293119736,3.5829348797148802212144980492,9.482553446992267,39776,99.3511477928405,7750.8698972586762413468624727,25432225.635613445211163588950,36510.450389649639570624903522
14437909.947068015058089729076,14805859.869457853648394255016,3.5829348797148802212144980492,9.482554751824992,39776,99.35127952534532,7745.7503222206761126355045847,25431954.227897926016183394186,36515.108930863012785213460964
14437958.120080657554095824701,14805879.636780166553527133113,3.5829348797148802212144980492,9.482563885654063,39776,99.35196092263682,7733.4369183059534479117208783,25428081.642423301476756967778,36527.544720719121839179980242
14437958.120080657554095824701,14805870.178805757337416467243,3.5829348797148802212144980492,9.482563885654063,39776,99.35207362096047,7732.3895748228954141973836163,25426463.611421777507589065331,36533.056071238558956339416004
14437958.120080657554095824701,14805838.084512158092842199345,3.5829348797148802212144980492,9.482563885654063,39777,99.35112375761082,7724.5231666065102461922755937,25416606.624470746872151469677,36547.704974774086744180703284
14437958.120080657554095824701,14805809.359399345989221229475,3.5829348797148802212144980492,9.482563885654063,39777,99.35123196425103,7720.4026915690609760642544313,25415279.444854415087482847778,36556.110932708703020236073526
14437978.743005877206578052817,14805795.023871223005609646121,3.5829348797148802212144980492,9.482567800152237,39777,99.35153182895755,7711.4331860804164263730919065,25411664.238566499761931907726,36568.836283232462073319558798
14437978.743005877206578052817,14805779.542928711255891285269,3.5829348797148802212144980492,9.482567800152237,39777,99.3516376184002,7704.9907192923669900869578211,25408253.561601085244153119312,36578.931722477696134427078647
14437978.743005877206578052817,14805779.302433999658713191990,3.5829348797148802212144980492,9.482567800152237,39777,99.35164729449008,7705.0092139728543473115190441,25403293.591801852490627891467,36584.080481641790658505051029
14438006.266636050001917320396,14805800.437921506275783999958,3.5829348797148802212144980492,9.482573019483135,39777,99.35200931927082,7702.9609832699420902744246483,25401093.154386082151791361163,36588.459327276493123379057829
14438006.266636050001917320396,14805785.696615978599252949542,3.5829348797148802212144980492,9.482573019483135,39777,99.35211079554516,7702.9609832699420902744246483,25399153.796138326318385317127,36594.411131188098076280225677
14438006.266636050001917320396,14805759.329076411909426319795,3.5829348797148802212144980492,9.482573019483135,39777,99.3523348182977,7690.7897551548884857812323996,25395079.744410442918969845523,36617.737384714635910421516647
14438026.917951327818799137242,14805743.060933984454533380878,3.5829348797148802212144980492,9.48257693398131,39777,99.3527023382068,7689.8385481219605287745657768,25392721.291796033738659145779,36630.065752887753911924684511
14438033.802225616065037309119,14805715.249341006637319959273,3.5829348797148802212144980492,9.482578238814034,39777,99.35286614507227,7688.2502982138560052540596048,25390288.486648870610275075714,36637.773535113677891906071822
14438033.802225616065037309119,14805711.616467001754085919385,3.5829348797148802212144980492,9.482578238814034,39777,99.3530428551325,7703.8326235734194921145287248,25389232.706955803885072560205,36648.860317820504251590005443
14438095.754442986618295805205,14805689.836858017906264361626,3.5829348797148802212144980492,9.482589982308555,39777,99.35400146879572,7700.9292482492442771006925726,25388858.611290124651440662492,36674.644672385152881114866974
14438095.754442986618295805205,14805672.600795837031523041794,3.5829348797148802212144980492,9.482589982308555,39777,99.35395456519288,7701.6666334645285748243912773,25375954.947166071484236823510,36684.432103729528561651929348
14438095.754442986618295805205,14805646.842603655726053776177,3.5829348797148802212144980492,9.482589982308555,39777,99.35385860607839,7702.8890115769109312012391117,25366040.482757685060005568057,36690.527303058827345187786199
14438095.754442986618295805205,14805643.425982904383939842239,3.5829348797148802212144980492,9.482589982308555,39777,99.35368386305613,7696.5460304689951002492678284,25357474.466272981895269960893,36698.898199160373898144798521
14438095.754442986618295805205,14805631.927817439588231830189,3.5829348797148802212144980492,9.482589982308555,39777,99.35386035798986,7691.2390042162544798899191109,25349982.518747617907932264837,36706.941791184138342106788938
14438109.506604055674077291503,14805641.745492706703344440959,3.5829348797148802212144980492,9.482592591974004,39777,99.35408112175725,7690.7625301573459849609718537,25348389.923699777408735575494,36709.506208071719088591936356
14438116.396244501558021389238,14805636.081688348122197522153,3.5829348797148802212144980492,9.48259389680673,39777,99.35429430940287,7678.3445011196685263279501001,25343321.590116726345957284300,36722.659699686314980646737754
14438116.396244501558021389238,14805622.104573483757432113351,3.5829348797148802212144980492,9.48259389680673,39777,99.35426670454657,7681.6559023157996386931480219,25330559.227806848580673897480,36729.781269405452748011173725
14438123.280649518370510238538,14805628.754279591273082789173,3.5829348797148802212144980492,9.482595201639455,39777,99.35432192071583,7672.8390629176873595458315301,25321853.408664921474129988639,36733.150270559468632102811322
14438130.168564172242645092751,14805617.233512081670112105467,3.5829348797148802212144980492,9.482596506472179,39777,99.35447696477276,7676.7767635794385947022852028,25317986.867724051741632189531,36742.248114564985424492542067
14438143.930141107945513018763,14805623.881115044636464703222,3.5829348797148802212144980492,9.482599116137628,39777,99.35443531046363,7668.6024120370804035264752050,25301425.821266405192792457315,36747.558102920515547732882738
14438157.689273626647641218439,14805625.616651581515152162180,3.5829348797148802212144980492,9.482601725803077,39777,99.35468441349457,7665.6311556802254495742590394,25296881.337003488498798728482,36760.776135573886991853491509
14438157.689273626647641218439,14805596.890845999614874037241,3.5829348797148802212144980492,9.482601725803077,39777,99.35478216690895,7667.1167411568670726350646286,25292365.606311601118227704452,36775.114293337440311126439943
14438164.577496649835911571410,14805592.892208638084047964768,3.5829348797148802212144980492,9.482603030635802,39777,99.3549993451561,7668.1399916174604137600188075,25290928.697932453395640882341,36782.036121894136706576899912
14438164.577496649835911571410,14805578.525952168857267649263,3.5829348797148802212144980492,9.482603030635802,39777,99.35509337225706,7662.9224141138621531820043329,25279749.513511573290583952823,36790.424328472307159559970269
14438164.577496649835911571410,14805573.931841041409274692182,3.5829348797148802212144980492,9.482603030635802,39777,99.35511364760079,7662.5602438673002227559243175,25275112.915492321285216636525,36793.522095255912888560239917
14438171.459413151902271136167,14805547.046322103136673731381,3.5829348797148802212144980492,9.482604335468526,39777,99.35530129763966,7656.1648267250054096651736075,25262875.463251703817930613933,36801.982986062512554758285111
14438185.230959440199318974561,14805520.129563976803798499527,3.5829348797148802212144980492,9.482606945133975,39777,99.35560386934145,7643.0295803808166829567687105,25256640.804708704638816193240,36819.626617558954634070495790
14438192.116629051261906882952,14805515.435100428820924955466,3.5829348797148802212144980492,9.4826082499667,39777,99.35580008530226,7637.3175976377909149711957984,25252709.539575210045610650441,36829.697311799892251542250226
14438192.116629051261906882952,14805466.724147494309961214622,3.5829348797148802212144980492,9.4826082499667,39777,99.35600086056579,7633.2854959888220620250528714,25251288.496490252890435385598,36852.014412848317825722619975
14438192.116629051261906882952,14805426.815444743547687550790,3.5829348797148802212144980492,9.4826082499667,39777,99.35598956007023,7630.9238960155411356628262312,25247426.199085487147440762861,36858.345829696231518157925385
14438192.116629051261906882952,14805401.325022105333719218811,3.5829348797148802212144980492,9.4826082499667,39777,99.35630735945401,7630.3574202711195537564215242,25241021.129887524098230488873,36876.515801850686700865017881
14438192.116629051261906882952,14805374.535350411686613194317,3.5829348797148802212144980492,9.4826082499667,39778,99.35534592278123,7632.2274540880614279878895323,25237355.622100918305710842653,36886.763168218682934480309720
14438192.116629051261906882952,14805362.631062271566779675561,3.5829348797148802212144980492,9.4826082499667,39778,99.3552999940055,7625.7222260976598529026487729,25221203.952738168582217547634,36893.376982036894147180037032
14438212.767368174779659714981,14805374.533156906635467364129,3.5829348797148802212144980492,9.482612164464875,39778,99.35559402474678,7624.8669439146050944036738777,25219710.190109858778174231528,36897.711514837780170471064130
14438219.637612741769081636522,14805364.485983663445536408146,3.5829348797148802212144980492,9.482613469297599,39778,99.3553957934854,7619.5442476504430653846636139,25203930.247201980078609621219,36904.735391325962165344294848
14438226.522017758581570485822,14805367.372476039148092371075,3.5829348797148802212144980492,9.482614774130324,39778,99.35555130050801,7614.5362238301649453822067060,25193917.865927557567767266851,36911.384924104452710424929906
14438240.291822310865769725108,14805336.940187590433293030373,3.5829348797148802212144980492,9.482617383795773,39778,99.35593410606806,7598.8084878538137966349584435,25187854.488560560441488887138,36924.371957729456551764421305
14438267.838640884499335312940,14805254.536706272997975820312,3.5829348797148802212144980492,9.482622603126671,39778,99.35678157743813,7589.5885580634762295905401083,25162673.668267031540541279883,37006.458541205366648153028424
14438267.838640884499335312940,14805146.067403282872519870534,3.5829348797148802212144980492,9.482622603126671,39778,99.35668836914456,7593.9497754033990022440313901,25144403.905888691556782203721,37025.456684132144043929370660
14438267.838640884499335312940,14805111.512318352061611995397,3.5829348797148802212144980492,9.482622603126671,39778,99.35684017116745,7589.4737468694584997696364062,25139044.392435616600476837962,37038.499310789526740602077207
14438267.838640884499335312940,14805113.205958968490047986986,3.5829348797148802212144980492,9.482622603126671,39778,99.35690531479992,7595.2068626806347389450620169,25138319.124247975095317972024,37038.499310789526740602077207
14438267.838640884499335312940,14805017.432284747291631173956,3.5829348797148802212144980492,9.482622603126671,39777,99.35698824773556,7590.2606368267528898986456879,25123179.746145195351482876113,37050.447308996313181964487961
14438267.838640884499335312940,14804989.770288558822764299124,3.5829348797148802212144980492,9.482622603126671,39777,99.35713427858595,7589.8239220706739438084098477,25121951.928836308982319423508,37056.608064916074594283985025
14438288.486755720342875756532,14804990.383618130486666705620,3.5829348797148802212144980492,9.482626517624846,39777,99.35742910015198,7579.1726815352975670874232286,25115530.854988170655644002182,37066.936515013659933240684215
14438288.486755720342875756532,14804957.928805183837701630677,3.5829348797148802212144980492,9.482626517624846,39777,99.35758132826675,7574.5754742748905808579348914,25115090.704372349871368942087,37080.642531873738622867829874
14438288.486755720342875756532,14804943.461006931801213171919,3.5829348797148802212144980492,9.482626517624846,39777,99.35756931030859,7573.1376810830964500514415406,25107885.640409422890532173761,37088.183845639912247792693641
14438591.761816387116129646795,14805212.762053356340140010483,3.5829348797148802212144980492,9.482683930264729,39778,99.35763234006376,7571.7251676537484892557267434,25098492.691739595257901192025,37100.875724857272182646461430
14438598.645396094955380590805,14805170.424699059492024367861,3.5829348797148802212144980492,9.482685235097453,39778,99.3578008466499,7571.4164400755942514138185757,25092310.094852339572480374784,37111.330600196452155844561062
14438598.645396094955380590805,14805170.212581738744215590933,3.5829348797148802212144980492,9.482685235097453,39778,99.35789799830789,7565.9757114065906911098699179,25085523.583471682967279170882,37116.771328865455716148509720
14438619.295298553608369796035,14805179.463060971913930548492,3.5829348797148802212144980492,9.482689149595627,39778,99.35831533201095,7554.9385100950622704568131321,25078509.374605966768998936370,37122.260766421463473695880738
14438626.180968164670957704426,14805174.810157431681396636276,3.5829348797148802212144980492,9.482690454428353,39778,99.35848024971344,7543.6369032195217626239515592,25072794.816788433677839576045,37133.056451286977066968055972
14438626.180968164670957704426,14805157.114699947322025671064,3.5829348797148802212144980492,9.482690454428353,39778,99.35862802877485,7539.1849714965369110847846230,25070222.045839491669038946932,37143.568935501219998689131000
14438626.180968164670957704426,14805154.980758036586545644896,3.5829348797148802212144980492,9.482690454428353,39778,99.3587121519814,7557.8567977499970508444376530,25067669.259716564999100665855,37149.195483540160517416971592
14438626.180968164670957704426,14805136.055709171494146866178,3.5829348797148802212144980492,9.482690454428353,39778,99.35882958248395,7559.9938720217664575217654896,25063809.844170461561677552110,37154.984990978843223074927474
14438626.180968164670957704426,14805117.762324325935281138482,3.5829348797148802212144980492,9.482690454428353,39778,99.35886277343509,7564.8716087320326407432010841,25058623.000257530715515657398,37163.166773071780423517102356
14438653.717447070832850866563,14805122.427244826720247724144,3.5829348797148802212144980492,9.48269567375925,39778,99.35930921196916,7554.0088893898270081589744533,25057003.353686616663965549663,37175.578766445540378469126260
14438653.717447070832850866563,14805110.732991268852699938808,3.5829348797148802212144980492,9.48269567375925,39778,99.35943871780975,7547.5243584355976798764904551,25052364.897804194770948321774,37183.336780609054837795166452
14438653.717447070832850866563,14805082.952685983603179262954,3.5829348797148802212144980492,9.48269567375925,39778,99.35955619702769,7541.5283085724987224341702520,25045821.323905511432028611849,37191.851518030666400316157072
14438660.605679467340924247246,14805033.687050120574081480849,3.5829348797148802212144980492,9.482696978591974,39778,99.35989283100874,7529.1061230238985524116482696,25040642.132726169288464569961,37218.017663682263660613325099
14438681.248731791478938960564,14805004.021732885518880628005,3.5829348797148802212144980492,9.482700893090149,39778,99.36007849466725,7530.9964880941535804992039599,25027401.505818123810216595326,37229.830745622986433724354545
14438688.128298050830003060402,14805010.901299144869944727843,3.5829348797148802212144980492,9.482702197922873,39778,99.35995754295865,7522.3019228228306286535218734,25012750.180677835980038565052,37232.096171062239502289446507
14438688.128298050830003060402,14804982.664324507651554681567,3.5829348797148802212144980492,9.482702197922873,39778,99.35965942468147,7522.3019228228306286535218734,24986650.871818152518426984863,37239.822507605352294543051894
14438688.128298050830003060402,14804942.467524882425779130820,3.5829348797148802212144980492,9.482702197922873,39778,99.35974231032154,7518.2664341965346548631902643,24972601.491006705193423402529,37253.731013075487189489419848
14438688.128298050830003060402,14804920.234297469618699370534,3.5829348797148802212144980492,9.482702197922873,39778,99.35992862609861,7511.4043481846384824154155867,24970023.194130345558973548933,37264.827828675970433023025702
